xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopBlocks.thisTrial,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,ok1.keys,ok1.rt,StartTrialTimeStamp,resp.keys,resp.corr,resp.rt,learningStimOnset,learningFixOnset,EndTrialTimeStamp,beginningSSD,trialType,goStim,goResp.keys,goResp.corr,goTrailCountOutput,goCumRTOutput,goRTCountOutput,stopTrialCountOutput,stopSuccessCountOutput,omissionCountOutput,commissionCountOutput,fixStopOnset,goStimOnset,stopSignalOnset,goResp.rt,key_resp_3.keys,key_resp_3.rt,computedRewardOutput,key_resp_7.keys,key_resp_7.rt,EndingSSD,expName,gender (m/f),age,frameRate,session,date,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,15,0,30,0,,,1612.55034208,,,,,,1615.54989719,0.4,stop,invertedtrianglewhite.gif,None,0,21,5.29074764252,9,10,8,11,1,0.00128602981567,0.512156009674,0.912364959717,,,,,,,0.45,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,15,1,31,1,,,1615.55116701,,,,,,1618.54990101,-1,go,diamondcyan.gif,None,0,22,5.29074764252,9,10,8,12,1,0.0012378692627,0.511771917343,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,16,0,32,0,,,1618.55099797,,,,,,1621.55052805,-1,go,hexagonmagenta.gif,None,0,23,5.29074764252,9,10,8,13,1,0.00124096870422,0.512350082397,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,16,1,33,0,,,1621.55149698,,,,,,1624.55081511,-1,go,circlegray.gif,None,0,24,5.29074764252,9,10,8,14,1,0.00123596191406,0.512409925461,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,17,0,34,0,,,1624.55195212,,,,,,1627.55153418,0.45,stop,squareyellow.gif,None,0,24,5.29074764252,9,11,9,14,1,0.00121808052063,0.512201070786,0.962239980698,,,,,,,0.5,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,17,1,35,1,,,1627.55248404,,,,,,1630.55177116,-1,go,diamondcyan.gif,None,0,25,5.29074764252,9,11,9,15,1,0.00122880935669,0.512209892273,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.1365270615,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,0,0,0,1,,,1645.81012702,,,,,,1648.80459619,-1,go,triangleorange.gif,None,0,1,0,0,0,0,1,0,0.00104188919067,0.506738901138,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,0,1,1,0,,,1648.80567408,,,,,,1651.80475903,-1,go,invertedtrianglewhite.gif,z,1,2,0.400663852692,1,0,0,1,0,0.00126791000366,0.511863946915,,0.400663852692,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,1,0,2,1,,,1651.80569601,,,,,,1654.80527711,-1,go,triangleorange.gif,None,0,3,0.400663852692,1,0,0,2,0,0.0012321472168,0.512312173843,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,1,1,3,0,,,1654.80669618,,,,,,1657.80607605,0.5,stop,squareyellow.gif,None,0,3,0.400663852692,1,1,1,2,0,0.00126695632935,0.511920928955,1.01196599007,,,,,,,0.55,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,2,0,4,1,,,1657.80759907,,,,,,1660.80648899,0.35,stop,squareyellow.gif,None,0,3,0.400663852692,1,2,2,2,0,0.00169014930725,0.510902166367,0.861121177673,,,,,,,0.4,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,2,1,5,1,,,1660.80772209,,,,,,1663.80646706,-1,go,lineblue.gif,None,0,4,0.400663852692,1,2,2,3,0,0.00120401382446,0.511702060699,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,3,0,6,0,,,1663.80778503,,,,,,1666.80724907,-1,go,lineblue.gif,None,0,5,0.400663852692,1,2,2,4,0,0.0012800693512,0.511915922165,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,3,1,7,0,,,1666.80849504,,,,,,1669.80743599,0.55,stop,crossgreen.gif,None,0,5,0.400663852692,1,3,3,4,0,0.00124001502991,0.511715888977,1.06177997589,,,,,,,0.6,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,4,0,8,1,,,1669.80837107,,,,,,1672.8080802,0.4,stop,diamondcyan.gif,None,0,5,0.400663852692,1,4,4,4,0,0.00123190879822,0.512288808823,0.912313938141,,,,,,,0.45,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,4,1,9,0,,,1672.80934119,,,,,,1675.80817103,-1,go,circlegray.gif,None,0,6,0.400663852692,1,4,4,5,0,0.00121188163757,0.511564016342,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,5,0,10,0,,,1675.80909705,,,,,,1678.80788016,-1,go,hexagonmagenta.gif,None,0,7,0.400663852692,1,4,4,6,0,0.00124192237854,0.512411832809,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,5,1,11,0,,,1678.808851,,,,,,1681.80860519,-1,go,triangleorange.gif,None,0,8,0.400663852692,1,4,4,7,0,0.00117301940918,0.5129301548,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,6,0,12,0,,,1681.80954003,,,,,,1684.80941916,-1,go,hexagonmagenta.gif,None,0,9,0.400663852692,1,4,4,8,0,0.00118088722229,0.512603998184,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,6,1,13,0,,,1684.81034517,,,,,,1687.80994701,-1,go,hexagonmagenta.gif,None,0,10,0.400663852692,1,4,4,9,0,0.00124096870422,0.512379169464,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,7,0,14,1,,,1687.81126809,,,,,,1690.8094871,-1,go,circlegray.gif,None,0,11,0.400663852692,1,4,4,10,0,0.00123500823975,0.512050151825,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,7,1,15,1,,,1690.81041312,,,,,,1693.81075597,-1,go,triangleorange.gif,None,0,12,0.400663852692,1,4,4,11,0,0.00112390518188,0.513302087784,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,8,0,16,0,,,1693.81207108,,,,,,1696.81107116,-1,go,hexagonmagenta.gif,None,0,13,0.400663852692,1,4,4,12,0,0.00123405456543,0.511916160583,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,8,1,17,1,,,1696.81200504,,,,,,1699.81062007,-1,go,circlegray.gif,None,0,14,0.400663852692,1,4,4,13,0,0.0012309551239,0.512564897537,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,9,0,18,1,,,1699.81145906,,,,,,1702.81141019,0.45,stop,invertedtrianglewhite.gif,None,0,14,0.400663852692,1,5,5,13,0,0.00113701820374,0.513329029083,0.96373796463,,,,,,,0.5,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,9,1,19,1,,,1702.81335497,,,,,,1705.81225014,-1,go,triangleorange.gif,None,0,15,0.400663852692,1,5,5,14,0,0.00111508369446,0.511956930161,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,10,0,20,0,,,1705.81333899,,,,,,1708.81214905,0.6,stop,invertedtrianglewhite.gif,None,0,15,0.400663852692,1,6,6,14,0,0.00121402740479,0.512427091599,1.11255002022,,,,,,,0.65,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,10,1,21,1,,,1708.81306911,,,,,,1711.81332111,-1,go,triangleorange.gif,None,0,16,0.400663852692,1,6,6,15,0,0.00121712684631,0.51305603981,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,11,0,22,1,,,1711.81431198,,,,,,1714.81256914,-1,go,lineblue.gif,None,0,17,0.400663852692,1,6,6,16,0,0.00123405456543,0.512169122696,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,11,1,23,0,,,1714.81332517,,,,,,1717.81424713,-1,go,hexagonmagenta.gif,None,0,18,0.400663852692,1,6,6,17,0,0.00100803375244,0.514001131058,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,12,0,24,0,,,1717.81528711,,,,,,1720.8135922,-1,go,lineblue.gif,None,0,19,0.400663852692,1,6,6,18,0,0.00124406814575,0.512228965759,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,12,1,25,0,,,1720.81454396,,,,,,1723.81479597,-1,go,circlegray.gif,None,0,20,0.400663852692,1,6,6,19,0,0.00116491317749,0.513262033463,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,13,0,26,0,,,1723.81575918,,,,,,1726.815135,-1,go,diamondcyan.gif,None,0,21,0.400663852692,1,6,6,20,0,0.0012218952179,0.512580871582,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,13,1,27,1,,,1726.81607604,,,,,,1729.81591606,-1,go,lineblue.gif,None,0,22,0.400663852692,1,6,6,21,0,0.00119495391846,0.512632846832,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,14,0,28,1,,,1729.81705499,,,,,,1732.81547117,-1,go,hexagonmagenta.gif,None,0,23,0.400663852692,1,6,6,22,0,0.00124287605286,0.512112855911,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,14,1,29,1,,,1732.81635308,,,,,,1735.81661415,-1,go,circlegray.gif,None,0,24,0.400663852692,1,6,6,23,0,0.00110197067261,0.513405799866,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,15,0,30,1,,,1735.81764603,,,,,,1738.81682706,-1,go,hexagonmagenta.gif,None,0,25,0.400663852692,1,6,6,24,0,0.00120902061462,0.512351036072,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,15,1,31,0,,,1738.81775308,,,,,,1741.81773901,0.65,stop,crossgreen.gif,None,0,25,0.400663852692,1,7,7,24,0,0.00124406814575,0.512707948685,1.16269207001,,,,,,,0.7,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,16,0,32,0,,,1741.81866503,,,,,,1744.81701612,-1,go,lineblue.gif,None,0,26,0.400663852692,1,7,7,25,0,0.00124096870422,0.512158870697,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,16,1,33,1,,,1744.81793809,,,,,,1747.81842899,-1,go,triangleorange.gif,None,0,27,0.400663852692,1,7,7,26,0,0.00113701820374,0.513283967972,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,17,0,34,1,,,1747.81938314,,,,,,1750.81888008,0.5,stop,invertedtrianglewhite.gif,None,0,27,0.400663852692,1,8,8,26,0,0.00124406814575,0.512233018875,1.01245808601,,,,,,,0.55,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,17,1,35,0,,,1750.81989217,,,,,,1753.8192091,-1,go,hexagonmagenta.gif,None,0,28,0.400663852692,1,8,8,27,0,0.00123286247253,0.512207984924,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,414.477823019,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,0,0,0,0,,,2169.51706505,,,,,,2172.51250696,-1,go,crossgreen.gif,z,1,1,0.767442941666,1,0,0,0,0,0.00101900100708,0.507652044296,,0.767442941666,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,0,1,1,1,,,2172.51376915,,,,,,2175.51260805,0.55,stop,squareyellow.gif,None,0,1,0.767442941666,1,1,1,0,0,0.00122404098511,0.51145195961,1.06155395508,,,,,,,0.6,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,1,0,2,1,,,2175.51354098,,,,,,2178.51301408,-1,go,triangleorange.gif,None,0,2,0.767442941666,1,1,1,1,0,0.00124096870422,0.512121915817,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,1,1,3,0,,,2178.51438808,,,,,,2181.51355505,0.7,stop,squareyellow.gif,None,0,2,0.767442941666,1,2,2,1,0,0.00130605697632,0.511569976807,1.21163201332,,,,,,,0.75,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,2,0,4,1,,,2181.51484108,,,,,,2184.51368308,0.6,stop,invertedtrianglewhite.gif,None,0,2,0.767442941666,1,3,3,1,0,0.00124287605286,0.511673927307,1.1120698452,,,,,,,0.65,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,2,1,5,1,,,2184.51464009,,,,,,2187.51421404,0.65,stop,invertedtrianglewhite.gif,None,0,2,0.767442941666,1,4,4,1,0,0.00123810768127,0.512490987778,1.16247701645,,,,,,,0.7,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,3,0,6,0,,,2187.51514411,,,,,,2190.51456499,-1,go,triangleorange.gif,None,0,3,0.767442941666,1,4,4,2,0,0.00122809410095,0.512351036072,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,3,1,7,0,,,2190.51549101,,,,,,2193.51507115,0.75,stop,crossgreen.gif,None,0,3,0.767442941666,1,5,5,2,0,0.00125908851624,0.512401103973,1.26252198219,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,4,0,8,1,,,2193.51599813,,,,,,2196.51552796,0.7,stop,diamondcyan.gif,None,0,3,0.767442941666,1,6,6,2,0,0.00124502182007,0.512121200562,1.21246814728,,,,,,,0.75,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,4,1,9,0,,,2196.51645398,,,,,,2199.51592398,-1,go,hexagonmagenta.gif,None,0,4,0.767442941666,1,6,6,3,0,0.00129914283752,0.512473106384,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,5,0,10,0,,,2199.51684999,,,,,,2202.51638007,0.8,stop,squareyellow.gif,None,0,4,0.767442941666,1,7,7,3,0,0.00124001502991,0.51231098175,1.31235289574,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,5,1,11,0,,,2202.51731014,,,,,,2205.51695514,0.8,stop,crossgreen.gif,None,0,4,0.767442941666,1,8,8,3,0,0.00120997428894,0.512349843979,1.31241893768,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,6,0,12,0,,,2205.51823497,,,,,,2208.51721597,-1,go,circlegray.gif,None,0,5,0.767442941666,1,8,8,4,0,0.00124907493591,0.511753082275,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,6,1,13,0,,,2208.51856518,,,,,,2211.51766205,0.8,stop,crossgreen.gif,None,0,5,0.767442941666,1,9,9,4,0,0.00122904777527,0.511910915375,1.31210398674,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,7,0,14,0,,,2211.51860309,,,,,,2214.51816702,0.8,stop,invertedtrianglewhite.gif,None,0,5,0.767442941666,1,10,10,4,0,0.00123596191406,0.51221704483,1.31255102158,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,7,1,15,0,,,2214.51937509,,,,,,2217.51859117,0.8,stop,invertedtrianglewhite.gif,None,0,5,0.767442941666,1,11,11,4,0,0.00123405456543,0.511842012405,1.31213903427,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,8,0,16,1,,,2217.51951218,,,,,,2220.51910019,-1,go,lineblue.gif,None,0,6,0.767442941666,1,11,11,5,0,0.00125098228455,0.512187004089,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,8,1,17,1,,,2220.52042818,,,,,,2223.51904702,-1,go,triangleorange.gif,None,0,7,0.767442941666,1,11,11,6,0,0.00123596191406,0.51190495491,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,9,0,18,1,,,2223.5200491,,,,,,2226.51962614,-1,go,invertedtrianglewhite.gif,None,0,8,0.767442941666,1,11,11,7,0,0.00121998786926,0.512600898743,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,9,1,19,0,,,2226.520576,,,,,,2229.5199461,-1,go,hexagonmagenta.gif,None,0,9,0.767442941666,1,11,11,8,0,0.00123715400696,0.512378931046,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,10,0,20,1,,,2229.52094817,,,,,,2232.52069497,0.75,stop,squareyellow.gif,None,0,9,0.767442941666,1,12,12,8,0,0.00123596191406,0.51252913475,1.26241612434,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,10,1,21,0,,,2232.52162409,,,,,,2235.52107501,-1,go,crossgreen.gif,None,0,10,0.767442941666,1,12,12,9,0,0.00120997428894,0.512192964554,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,11,0,22,0,,,2235.52200603,,,,,,2238.52049708,-1,go,diamondcyan.gif,None,0,11,0.767442941666,1,12,12,10,0,0.00123500823975,0.512233018875,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,11,1,23,0,,,2238.52125096,,,,,,2241.52196717,0.8,stop,diamondcyan.gif,None,0,11,0.767442941666,1,13,13,10,0,0.00104403495789,0.51367020607,1.31382012367,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,12,0,24,1,,,2241.52289915,,,,,,2244.52231312,-1,go,circlegray.gif,None,0,12,0.767442941666,1,13,13,11,0,0.0012309551239,0.51228094101,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,12,1,25,0,,,2244.52328897,,,,,,2247.52278614,-1,go,squareyellow.gif,None,0,13,0.767442941666,1,13,13,12,0,0.00123190879822,0.512362957001,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,13,0,26,1,,,2247.52376914,,,,,,2250.5234611,0.8,stop,diamondcyan.gif,None,0,13,0.767442941666,1,14,14,12,0,0.00120401382446,0.512169122696,1.31226801872,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,13,1,27,0,,,2250.52471399,,,,,,2253.52351713,0.8,stop,crossgreen.gif,None,0,13,0.767442941666,1,15,15,12,0,0.00128102302551,0.511758089066,1.31188511848,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,14,0,28,0,,,2253.52444315,,,,,,2256.52329016,0.8,stop,crossgreen.gif,None,0,13,0.767442941666,1,16,16,12,0,0.00120997428894,0.512283086777,1.3126809597,,,,,,,0.8,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,14,1,29,1,,,2256.52412915,,,,,,2259.52428508,-1,go,circlegray.gif,None,0,14,0.767442941666,1,16,16,13,0,0.00109195709229,0.513099908829,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,15,0,30,1,,,2259.52521014,,,,,,2262.52472019,-1,go,hexagonmagenta.gif,None,0,15,0.767442941666,1,16,16,14,0,0.00124406814575,0.51259303093,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,15,1,31,1,,,2262.52565002,,,,,,2265.52509713,-1,go,lineblue.gif,None,0,16,0.767442941666,1,16,16,15,0,0.00123190879822,0.512439012527,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,16,0,32,1,,,2265.526088,,,,,,2268.52581215,-1,go,hexagonmagenta.gif,None,0,17,0.767442941666,1,16,16,16,0,0.00172090530396,0.512181043625,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,None,16,1,33,1,,,2268.52714801,,,,,,2271.52585316,-1,go,triangleorange.gif,None,0,18,0.767442941666,1,16,16,17,0,0.0012218952179,0.511749982834,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
