StopOrGo,Amount,Shape,Color,StopOrGoAndAmountLoop.thisRepN,StopOrGoAndAmountLoop.thisTrialN,StopOrGoAndAmountLoop.thisN,StopOrGoAndAmountLoop.thisIndex,ShapeLoop.thisRepN,ShapeLoop.thisTrialN,ShapeLoop.thisN,ShapeLoop.thisIndex,ColorLoop.thisRepN,ColorLoop.thisTrialN,ColorLoop.thisN,ColorLoop.thisIndex,expName,gender (m/f),age,frameRate,session,date,participant,
Stop,2,invertedTriangle,white,0,2,2,4,1,5,13,3,7,5,61,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,invertedTriangle,green,0,2,2,4,1,5,13,3,7,6,62,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,invertedTriangle,blue,0,2,2,4,1,5,13,3,7,7,63,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,invertedTriangle,,0,2,2,4,1,5,13,3,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,gray,0,2,2,4,1,6,14,7,0,0,0,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,green,0,2,2,4,1,6,14,7,0,1,1,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,cyan,0,2,2,4,1,6,14,7,0,2,2,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,white,0,2,2,4,1,6,14,7,0,3,3,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,blue,0,2,2,4,1,6,14,7,0,4,4,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,orange,0,2,2,4,1,6,14,7,0,5,5,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,yellow,0,2,2,4,1,6,14,7,0,6,6,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,magenta,0,2,2,4,1,6,14,7,0,7,7,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,blue,0,2,2,4,1,6,14,7,1,0,8,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,orange,0,2,2,4,1,6,14,7,1,1,9,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,gray,0,2,2,4,1,6,14,7,1,2,10,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,green,0,2,2,4,1,6,14,7,1,3,11,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,yellow,0,2,2,4,1,6,14,7,1,4,12,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,white,0,2,2,4,1,6,14,7,1,5,13,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,cyan,0,2,2,4,1,6,14,7,1,6,14,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,magenta,0,2,2,4,1,6,14,7,1,7,15,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,white,0,2,2,4,1,6,14,7,2,0,16,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,gray,0,2,2,4,1,6,14,7,2,1,17,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,blue,0,2,2,4,1,6,14,7,2,2,18,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,yellow,0,2,2,4,1,6,14,7,2,3,19,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,orange,0,2,2,4,1,6,14,7,2,4,20,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,magenta,0,2,2,4,1,6,14,7,2,5,21,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,green,0,2,2,4,1,6,14,7,2,6,22,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,cyan,0,2,2,4,1,6,14,7,2,7,23,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,blue,0,2,2,4,1,6,14,7,3,0,24,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,green,0,2,2,4,1,6,14,7,3,1,25,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,gray,0,2,2,4,1,6,14,7,3,2,26,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,yellow,0,2,2,4,1,6,14,7,3,3,27,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,cyan,0,2,2,4,1,6,14,7,3,4,28,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,orange,0,2,2,4,1,6,14,7,3,5,29,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,white,0,2,2,4,1,6,14,7,3,6,30,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,magenta,0,2,2,4,1,6,14,7,3,7,31,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,orange,0,2,2,4,1,6,14,7,4,0,32,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,white,0,2,2,4,1,6,14,7,4,1,33,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,yellow,0,2,2,4,1,6,14,7,4,2,34,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,gray,0,2,2,4,1,6,14,7,4,3,35,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,magenta,0,2,2,4,1,6,14,7,4,4,36,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,blue,0,2,2,4,1,6,14,7,4,5,37,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,cyan,0,2,2,4,1,6,14,7,4,6,38,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,green,0,2,2,4,1,6,14,7,4,7,39,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,white,0,2,2,4,1,6,14,7,5,0,40,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,gray,0,2,2,4,1,6,14,7,5,1,41,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,green,0,2,2,4,1,6,14,7,5,2,42,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,yellow,0,2,2,4,1,6,14,7,5,3,43,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,orange,0,2,2,4,1,6,14,7,5,4,44,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,magenta,0,2,2,4,1,6,14,7,5,5,45,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,cyan,0,2,2,4,1,6,14,7,5,6,46,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,blue,0,2,2,4,1,6,14,7,5,7,47,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,blue,0,2,2,4,1,6,14,7,6,0,48,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,yellow,0,2,2,4,1,6,14,7,6,1,49,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,magenta,0,2,2,4,1,6,14,7,6,2,50,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,white,0,2,2,4,1,6,14,7,6,3,51,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,cyan,0,2,2,4,1,6,14,7,6,4,52,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,orange,0,2,2,4,1,6,14,7,6,5,53,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,green,0,2,2,4,1,6,14,7,6,6,54,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,gray,0,2,2,4,1,6,14,7,6,7,55,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,white,0,2,2,4,1,6,14,7,7,0,56,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,blue,0,2,2,4,1,6,14,7,7,1,57,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,gray,0,2,2,4,1,6,14,7,7,2,58,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,cyan,0,2,2,4,1,6,14,7,7,3,59,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,orange,0,2,2,4,1,6,14,7,7,4,60,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,magenta,0,2,2,4,1,6,14,7,7,5,61,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,green,0,2,2,4,1,6,14,7,7,6,62,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,yellow,0,2,2,4,1,6,14,7,7,7,63,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,circle,,0,2,2,4,1,6,14,7,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,magenta,0,2,2,4,1,7,15,1,0,0,0,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,orange,0,2,2,4,1,7,15,1,0,1,1,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,green,0,2,2,4,1,7,15,1,0,2,2,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,yellow,0,2,2,4,1,7,15,1,0,3,3,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,blue,0,2,2,4,1,7,15,1,0,4,4,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,gray,0,2,2,4,1,7,15,1,0,5,5,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,cyan,0,2,2,4,1,7,15,1,0,6,6,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,white,0,2,2,4,1,7,15,1,0,7,7,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,white,0,2,2,4,1,7,15,1,1,0,8,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,yellow,0,2,2,4,1,7,15,1,1,1,9,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,orange,0,2,2,4,1,7,15,1,1,2,10,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,magenta,0,2,2,4,1,7,15,1,1,3,11,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,blue,0,2,2,4,1,7,15,1,1,4,12,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,green,0,2,2,4,1,7,15,1,1,5,13,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,cyan,0,2,2,4,1,7,15,1,1,6,14,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,gray,0,2,2,4,1,7,15,1,1,7,15,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,orange,0,2,2,4,1,7,15,1,2,0,16,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,gray,0,2,2,4,1,7,15,1,2,1,17,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,magenta,0,2,2,4,1,7,15,1,2,2,18,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,cyan,0,2,2,4,1,7,15,1,2,3,19,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,white,0,2,2,4,1,7,15,1,2,4,20,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,blue,0,2,2,4,1,7,15,1,2,5,21,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,green,0,2,2,4,1,7,15,1,2,6,22,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,yellow,0,2,2,4,1,7,15,1,2,7,23,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,green,0,2,2,4,1,7,15,1,3,0,24,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,blue,0,2,2,4,1,7,15,1,3,1,25,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,gray,0,2,2,4,1,7,15,1,3,2,26,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,magenta,0,2,2,4,1,7,15,1,3,3,27,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,orange,0,2,2,4,1,7,15,1,3,4,28,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,cyan,0,2,2,4,1,7,15,1,3,5,29,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,white,0,2,2,4,1,7,15,1,3,6,30,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,yellow,0,2,2,4,1,7,15,1,3,7,31,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,magenta,0,2,2,4,1,7,15,1,4,0,32,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,cyan,0,2,2,4,1,7,15,1,4,1,33,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,blue,0,2,2,4,1,7,15,1,4,2,34,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,orange,0,2,2,4,1,7,15,1,4,3,35,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,gray,0,2,2,4,1,7,15,1,4,4,36,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,white,0,2,2,4,1,7,15,1,4,5,37,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,green,0,2,2,4,1,7,15,1,4,6,38,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,yellow,0,2,2,4,1,7,15,1,4,7,39,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,blue,0,2,2,4,1,7,15,1,5,0,40,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,cyan,0,2,2,4,1,7,15,1,5,1,41,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,yellow,0,2,2,4,1,7,15,1,5,2,42,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,white,0,2,2,4,1,7,15,1,5,3,43,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,gray,0,2,2,4,1,7,15,1,5,4,44,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,magenta,0,2,2,4,1,7,15,1,5,5,45,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,orange,0,2,2,4,1,7,15,1,5,6,46,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,green,0,2,2,4,1,7,15,1,5,7,47,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,orange,0,2,2,4,1,7,15,1,6,0,48,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,yellow,0,2,2,4,1,7,15,1,6,1,49,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,green,0,2,2,4,1,7,15,1,6,2,50,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,blue,0,2,2,4,1,7,15,1,6,3,51,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,white,0,2,2,4,1,7,15,1,6,4,52,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,magenta,0,2,2,4,1,7,15,1,6,5,53,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,gray,0,2,2,4,1,7,15,1,6,6,54,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,cyan,0,2,2,4,1,7,15,1,6,7,55,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,blue,0,2,2,4,1,7,15,1,7,0,56,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,yellow,0,2,2,4,1,7,15,1,7,1,57,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,green,0,2,2,4,1,7,15,1,7,2,58,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,cyan,0,2,2,4,1,7,15,1,7,3,59,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,white,0,2,2,4,1,7,15,1,7,4,60,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,orange,0,2,2,4,1,7,15,1,7,5,61,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,gray,0,2,2,4,1,7,15,1,7,6,62,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,magenta,0,2,2,4,1,7,15,1,7,7,63,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,square,,0,2,2,4,1,7,15,1,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,green,0,2,2,4,2,0,16,0,0,0,0,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,orange,0,2,2,4,2,0,16,0,0,1,1,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,blue,0,2,2,4,2,0,16,0,0,2,2,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,yellow,0,2,2,4,2,0,16,0,0,3,3,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,cyan,0,2,2,4,2,0,16,0,0,4,4,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,gray,0,2,2,4,2,0,16,0,0,5,5,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,magenta,0,2,2,4,2,0,16,0,0,6,6,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,white,0,2,2,4,2,0,16,0,0,7,7,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,orange,0,2,2,4,2,0,16,0,1,0,8,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,green,0,2,2,4,2,0,16,0,1,1,9,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,cyan,0,2,2,4,2,0,16,0,1,2,10,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,white,0,2,2,4,2,0,16,0,1,3,11,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,magenta,0,2,2,4,2,0,16,0,1,4,12,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,yellow,0,2,2,4,2,0,16,0,1,5,13,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,gray,0,2,2,4,2,0,16,0,1,6,14,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,blue,0,2,2,4,2,0,16,0,1,7,15,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,cyan,0,2,2,4,2,0,16,0,2,0,16,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,magenta,0,2,2,4,2,0,16,0,2,1,17,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,blue,0,2,2,4,2,0,16,0,2,2,18,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,white,0,2,2,4,2,0,16,0,2,3,19,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,green,0,2,2,4,2,0,16,0,2,4,20,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,gray,0,2,2,4,2,0,16,0,2,5,21,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,orange,0,2,2,4,2,0,16,0,2,6,22,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,yellow,0,2,2,4,2,0,16,0,2,7,23,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,orange,0,2,2,4,2,0,16,0,3,0,24,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,magenta,0,2,2,4,2,0,16,0,3,1,25,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,cyan,0,2,2,4,2,0,16,0,3,2,26,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,white,0,2,2,4,2,0,16,0,3,3,27,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,yellow,0,2,2,4,2,0,16,0,3,4,28,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,gray,0,2,2,4,2,0,16,0,3,5,29,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,blue,0,2,2,4,2,0,16,0,3,6,30,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,green,0,2,2,4,2,0,16,0,3,7,31,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,yellow,0,2,2,4,2,0,16,0,4,0,32,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,orange,0,2,2,4,2,0,16,0,4,1,33,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,gray,0,2,2,4,2,0,16,0,4,2,34,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,magenta,0,2,2,4,2,0,16,0,4,3,35,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,blue,0,2,2,4,2,0,16,0,4,4,36,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,white,0,2,2,4,2,0,16,0,4,5,37,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,cyan,0,2,2,4,2,0,16,0,4,6,38,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,green,0,2,2,4,2,0,16,0,4,7,39,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,blue,0,2,2,4,2,0,16,0,5,0,40,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,yellow,0,2,2,4,2,0,16,0,5,1,41,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,magenta,0,2,2,4,2,0,16,0,5,2,42,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,cyan,0,2,2,4,2,0,16,0,5,3,43,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,gray,0,2,2,4,2,0,16,0,5,4,44,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,white,0,2,2,4,2,0,16,0,5,5,45,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,orange,0,2,2,4,2,0,16,0,5,6,46,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,green,0,2,2,4,2,0,16,0,5,7,47,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,magenta,0,2,2,4,2,0,16,0,6,0,48,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,yellow,0,2,2,4,2,0,16,0,6,1,49,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,orange,0,2,2,4,2,0,16,0,6,2,50,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,gray,0,2,2,4,2,0,16,0,6,3,51,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,cyan,0,2,2,4,2,0,16,0,6,4,52,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,white,0,2,2,4,2,0,16,0,6,5,53,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,green,0,2,2,4,2,0,16,0,6,6,54,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,blue,0,2,2,4,2,0,16,0,6,7,55,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,magenta,0,2,2,4,2,0,16,0,7,0,56,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,orange,0,2,2,4,2,0,16,0,7,1,57,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,blue,0,2,2,4,2,0,16,0,7,2,58,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,white,0,2,2,4,2,0,16,0,7,3,59,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,yellow,0,2,2,4,2,0,16,0,7,4,60,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,green,0,2,2,4,2,0,16,0,7,5,61,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,gray,0,2,2,4,2,0,16,0,7,6,62,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,cyan,0,2,2,4,2,0,16,0,7,7,63,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,triangle,,0,2,2,4,2,0,16,0,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,hexagon,blue,0,2,2,4,2,1,17,4,0,0,0,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,hexagon,yellow,0,2,2,4,2,1,17,4,0,1,1,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,hexagon,gray,0,2,2,4,2,1,17,4,0,2,2,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,hexagon,cyan,0,2,2,4,2,1,17,4,0,3,3,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,hexagon,orange,0,2,2,4,2,1,17,4,0,4,4,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,2,hexagon,magenta,0,2,2,4,2,1,17,4,0,5,5,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
