xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519.39417386,stop,invertedtrianglegreen.gif,stop,0.5,m,1,0.500734806061,None,0,0.000926971435547,0.515144109726,2522.39695001,0.915643930435,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.39740896,stop,crossgray.gif,stop,1.0,z,1,0.700963020325,None,0,0.00118780136108,0.515118837357,2525.4004159,1.06593298912,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.400877,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000926971435547,0.515077114105,2528.40397787,0.865770101547,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.40443301,go,lineblue.gif,stop,2.0,m,1,0.68411898613,None,0,0.000926971435547,0.515063047409,2531.40717387,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.40769386,go,circlewhite.gif,go,1.0,m,1,0.734214067459,None,0,0.000949859619141,0.5149538517,2534.41046691,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.41092491,go,triangleyellow.gif,go,2.0,z,1,0.38380408287,None,0,0.000926971435547,0.51531291008,2537.4138658,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.41433787,go,triangleyellow.gif,go,2.0,m,1,0.400759935379,None,0,0.000904083251953,0.51506114006,2540.41724801,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.417804,stop,diamondcyan.gif,stop,4.0,m,1,0.384052991867,None,0,0.000944137573242,0.514748096466,2543.4207418,0.914944171906,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.42120194,go,squareorange.gif,go,4.0,z,1,0.53421497345,None,0,0.000928163528442,0.514877080917,2546.42402387,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.42448401,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.000931978225708,0.514974117279,2549.42777991,1.0155351162,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.42828989,go,squareorange.gif,go,4.0,m,1,0.484334945679,None,0,0.000967025756836,0.514524936676,2552.4306519,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.43111086,stop,lineblue.gif,stop,2.0,None,0,,None,0,0.000931024551392,0.515305995941,2555.43386698,1.06596803665,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.43432379,go,triangleyellow.gif,go,2.0,m,1,0.584454059601,None,0,0.000926971435547,0.515384912491,2558.43750286,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.43797684,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.000921964645386,0.514894008636,2561.44089699,1.11555600166,,,,,,,,,,,,,,,,,,,0.6,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.44135594,go,hexagonmagenta.gif,go,0.5,z,1,0.451272964478,None,0,0.00114893913269,0.514691829681,2564.44405794,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.4445138,stop,invertedtrianglegreen.gif,stop,0.5,m,1,0.401165008545,None,0,0.000935077667236,0.514927148819,2567.44745183,0.865757226944,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.44791079,go,lineblue.gif,stop,2.0,z,1,0.934687137604,None,0,0.000924825668335,0.515117883682,2570.45050788,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.4509728,go,circlewhite.gif,go,1.0,z,1,0.517832994461,None,0,0.000993967056274,0.515201807022,2573.45368481,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.45414782,stop,crossgray.gif,stop,1.0,z,1,0.551050901413,None,0,0.00092601776123,0.51546216011,2576.45790887,1.16648316383,,,,,,,,,,,,,,,,,,,0.65,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.45836878,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000931978225708,0.514526128769,2579.46090388,1.11543297768,,,,,,,,,,,,,,,,,,,0.6,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579.46138191,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000937938690186,0.514807939529,2582.46432996,1.16542887688,,,,,,,,,,,,,,,,,,,0.65,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.46479082,stop,lineblue.gif,stop,2.0,z,1,0.88422703743,None,0,0.000932931900024,0.515331029892,2585.46743894,1.21575498581,,,,,,,,,,,,,,,,,,,0.7,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.46789598,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.000931978225708,0.515146970749,2588.47107697,1.16594600677,,,,,,,,,,,,,,,,,,,0.65,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.4715898,go,circlewhite.gif,go,1.0,m,1,0.500843048096,None,0,0.000936031341553,0.514820098877,2591.47419095,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.47464681,go,lineblue.gif,stop,2.0,m,1,0.96817612648,None,0,0.000921010971069,0.515158176422,2594.47764301,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.47810388,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000927209854126,0.515175104141,2597.48121595,1.21565508842,,,,,,,,,,,,,,,,,,,0.7,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.48172688,go,triangleyellow.gif,go,2.0,m,1,0.550898075104,None,0,0.000943899154663,0.514564990997,2600.4844408,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.4849,stop,diamondcyan.gif,stop,4.0,z,1,0.868015050888,None,0,0.000924110412598,0.514838933945,2603.48748493,1.26578402519,,,,,,,,,,,,,,,,,,,0.75,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636.01177597,go,squareorange.gif,go,4.0,z,1,0.567177057266,None,0,0.00102591514587,0.510704040527,2639.0108819,,space,30.8145940304,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.011379,go,circlewhite.gif,go,1.0,m,1,0.350811004639,None,0,0.000932931900024,0.515197992325,2642.01402378,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.01448178,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.00112891197205,0.515002965927,2645.01753688,1.21576309204,,,,,,,,,,,,,,,,,,,0.7,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.01808,go,squareorange.gif,go,4.0,m,1,0.567581176758,None,0,0.00097393989563,0.514811992645,2648.02077198,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.02122998,go,circlewhite.gif,go,1.0,m,1,0.434648036957,None,0,0.000939130783081,0.514945030212,2651.024158,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.02461886,stop,crossgray.gif,stop,1.0,m,1,0.400633096695,None,0,0.000952959060669,0.51479101181,2654.02726483,0.815247058868,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654.02773786,stop,invertedtrianglegreen.gif,stop,0.5,m,1,0.418075084686,None,0,0.000915050506592,0.515058994293,2657.03098583,0.765264987946,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.03144383,go,lineblue.gif,stop,2.0,m,1,0.467381954193,None,0,0.00092601776123,0.514944076538,2660.03434801,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.03485799,go,squareorange.gif,go,4.0,z,1,0.501187086105,None,0,0.000933170318604,0.514856100082,2663.03751683,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.03797698,go,hexagonmagenta.gif,go,0.5,z,1,0.467360019684,None,0,0.000936031341553,0.515311002731,2666.04086089,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.04132485,stop,invertedtrianglegreen.gif,stop,0.5,z,1,0.884517192841,None,0,0.000945806503296,0.515112876892,2669.04452491,1.266040802,,,,,,,,,,,,,,,,,,,0.75,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.04505181,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000944852828979,0.514579057693,2672.047328,1.21562099457,,,,,,,,,,,,,,,,,,,0.7,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.04778695,go,circlewhite.gif,go,1.0,z,1,0.551115989685,None,0,0.00094199180603,0.515351057053,2675.05120683,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.05180001,go,crossgray.gif,stop,1.0,m,1,0.851212978363,None,0,0.00108480453491,0.514506816864,2678.05455494,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.0550189,go,circlewhite.gif,go,1.0,z,1,0.600963830948,None,0,0.000933885574341,0.514742851257,2681.05773091,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.05819201,stop,crossgray.gif,stop,1.0,None,0,,z,1,0.000958919525146,0.514978885651,2684.06146288,1.26609802246,,,,,,,,,,,,,,,,,,,0.75,0.75,0.0830221176147,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.06220078,go,triangleyellow.gif,go,2.0,m,1,0.75110912323,None,0,0.000952005386353,0.514429807663,2687.06442881,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687.06488991,stop,lineblue.gif,stop,2.0,None,0,,None,0,0.00092887878418,0.515298843384,2690.06778598,1.26575493813,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.06824398,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.00111389160156,0.514957904816,2693.07118297,0.715176820755,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.07164478,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.000974893569946,0.514929056168,2696.0746479,1.26613402367,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696.075109,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000941038131714,0.514769077301,2699.07775784,1.26566290855,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.07823801,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000946998596191,0.514506101608,2702.08085489,0.765048027039,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.0813148,go,circlewhite.gif,go,1.0,m,1,0.51758313179,None,0,0.00092887878418,0.515721082687,2705.0846808,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705.08514094,go,hexagonmagenta.gif,go,0.5,m,1,0.617655992508,None,0,0.000945091247559,0.5151450634,2708.08812881,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708.0886569,go,invertedtrianglegreen.gif,stop,0.5,m,1,0.901313066483,None,0,0.000959157943726,0.514706134796,2711.0911448,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2711.091609,go,crossgray.gif,stop,1.0,None,0,,m,1,0.000930070877075,0.51508307457,2714.09451485,,,,,,,,,,,,,,,,,,,,-1,-1,0.0166370868683,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2714.09497595,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000926971435547,0.515133857727,2717.09825492,0.81555390358,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.0987668,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000924825668335,0.514642000198,2720.10138083,1.26530504227,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.10184288,go,crossgray.gif,stop,1.0,m,1,0.935086965561,None,0,0.000931978225708,0.515012979507,2723.10458398,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
