2.0709 	WARNING 	Movie2 stim could not be imported and won't be available
146.5967 	EXP 	text_2: autoDraw = False
146.7640 	DATA 	Keypress: space
146.7804 	EXP 	text: autoDraw = False
146.7804 	EXP 	text_2: autoDraw = False
146.7804 	EXP 	text_3: autoDraw = True
147.7659 	EXP 	New trial (rep=34, index=0): None
147.7661 	EXP 	window1: recordFrameIntervals = False
147.7815 	EXP 	text_3: autoDraw = False
147.7815 	EXP 	text_3: autoDraw = False
147.7815 	EXP 	text: autoDraw = True
147.7817 	EXP 	window1: recordFrameIntervals = False
148.5495 	EXP 	text_2: autoDraw = True
148.7326 	EXP 	text_2: autoDraw = False
148.8339 	DATA 	Keypress: space
148.8659 	EXP 	text: autoDraw = False
148.8659 	EXP 	text_2: autoDraw = False
148.8659 	EXP 	text_3: autoDraw = True
149.8515 	EXP 	New trial (rep=35, index=0): None
149.8517 	EXP 	window1: recordFrameIntervals = False
149.8672 	EXP 	text_3: autoDraw = False
149.8672 	EXP 	text_3: autoDraw = False
149.8672 	EXP 	text: autoDraw = True
149.8675 	EXP 	window1: recordFrameIntervals = False
150.6345 	EXP 	text_2: autoDraw = True
150.8184 	EXP 	text_2: autoDraw = False
150.9854 	DATA 	Keypress: space
151.0017 	EXP 	text: autoDraw = False
151.0017 	EXP 	text_2: autoDraw = False
151.0017 	EXP 	text_3: autoDraw = True
151.9872 	EXP 	New trial (rep=36, index=0): None
151.9874 	EXP 	window1: recordFrameIntervals = False
152.0030 	EXP 	text_3: autoDraw = False
152.0030 	EXP 	text_3: autoDraw = False
152.0030 	EXP 	text: autoDraw = True
152.0032 	EXP 	window1: recordFrameIntervals = False
152.5201 	EXP 	text_2: autoDraw = True
152.7036 	EXP 	text_2: autoDraw = False
152.8041 	DATA 	Keypress: space
152.8204 	EXP 	text: autoDraw = False
152.8204 	EXP 	text_2: autoDraw = False
152.8204 	EXP 	text_3: autoDraw = True
153.8059 	EXP 	New trial (rep=37, index=0): None
153.8060 	EXP 	window1: recordFrameIntervals = False
153.8216 	EXP 	text_3: autoDraw = False
153.8216 	EXP 	text_3: autoDraw = False
153.8216 	EXP 	text: autoDraw = True
153.8219 	EXP 	window1: recordFrameIntervals = False
154.3892 	EXP 	text_2: autoDraw = True
154.5725 	EXP 	text_2: autoDraw = False
154.6561 	DATA 	Keypress: space
154.6724 	EXP 	text: autoDraw = False
154.6724 	EXP 	text_2: autoDraw = False
154.6724 	EXP 	text_3: autoDraw = True
155.6579 	EXP 	New trial (rep=38, index=0): None
155.6581 	EXP 	window1: recordFrameIntervals = False
155.6738 	EXP 	text_3: autoDraw = False
155.6738 	EXP 	text_3: autoDraw = False
155.6738 	EXP 	text: autoDraw = True
155.6741 	EXP 	window1: recordFrameIntervals = False
156.2580 	EXP 	text_2: autoDraw = True
156.4579 	EXP 	text_2: autoDraw = False
156.5248 	DATA 	Keypress: space
156.5411 	EXP 	text: autoDraw = False
156.5411 	EXP 	text_2: autoDraw = False
156.5411 	EXP 	text_3: autoDraw = True
157.5267 	EXP 	New trial (rep=39, index=0): None
157.5269 	EXP 	window1: recordFrameIntervals = False
157.5425 	EXP 	text_3: autoDraw = False
157.5425 	EXP 	text_3: autoDraw = False
157.5425 	EXP 	text: autoDraw = True
157.5427 	EXP 	window1: recordFrameIntervals = False
158.2934 	EXP 	text_2: autoDraw = True
158.4767 	EXP 	text_2: autoDraw = False
158.5459 	DATA 	Keypress: space
158.5605 	EXP 	text: autoDraw = False
158.5605 	EXP 	text_2: autoDraw = False
158.5605 	EXP 	text_3: autoDraw = True
159.5457 	EXP 	New trial (rep=40, index=0): None
159.5458 	EXP 	window1: recordFrameIntervals = False
159.5614 	EXP 	text_3: autoDraw = False
159.5614 	EXP 	text_3: autoDraw = False
159.5614 	EXP 	text: autoDraw = True
159.5616 	EXP 	window1: recordFrameIntervals = False
160.2954 	EXP 	text_2: autoDraw = True
160.4955 	EXP 	text_2: autoDraw = False
160.5625 	DATA 	Keypress: space
160.5795 	EXP 	text: autoDraw = False
160.5795 	EXP 	text_2: autoDraw = False
160.5795 	EXP 	text_3: autoDraw = True
161.5645 	EXP 	New trial (rep=41, index=0): None
161.5647 	EXP 	window1: recordFrameIntervals = False
161.5804 	EXP 	text_3: autoDraw = False
161.5804 	EXP 	text_3: autoDraw = False
161.5804 	EXP 	text: autoDraw = True
161.5807 	EXP 	window1: recordFrameIntervals = False
162.4644 	EXP 	text_2: autoDraw = True
